entity_1,relation,entity_2
一种基于图像融合的三维孔隙类型表征方法,keywords,最后将经过处理的图像相乘
一种基于图像融合的三维孔隙类型表征方法,keywords,有机质和颗粒的范围进行分隔划分并进行赋值
一种基于图像融合的三维孔隙类型表征方法,keywords,本发明有益效果
一种基于图像融合的三维孔隙类型表征方法,keywords,进而两套图像划分得到的相不同
一种基于图像融合的三维孔隙类型表征方法,keywords,根据得到的结果图像中的不同阈值可以将有机孔和无机孔分割开来
一种基于图像融合的三维孔隙类型表征方法,keywords,无机孔
一种基于图像融合的三维孔隙类型表征方法,keywords,包括以下步骤
一种基于图像融合的三维孔隙类型表征方法,keywords,本发明公开了一种聚酰胺改性水性环氧固化剂及其制备方法
一种基于图像融合的三维孔隙类型表征方法,keywords,本发明公开了一种脲基分散剂及其制备方法与应用
陈科,invented,一种基于图像融合的三维孔隙类型表征方法
史长林,invented,一种基于图像融合的三维孔隙类型表征方法
史长林,invented,一种多维度岩石薄片数字化自动采集系统及采集方法
马良帅,invented,一种基于图像融合的三维孔隙类型表征方法
龚胜利,invented,一种基于图像融合的三维孔隙类型表征方法
刘晓文,invented,一种基于图像融合的三维孔隙类型表征方法
陈韵,invented,一种基于图像融合的三维孔隙类型表征方法
张铜耀,invented,一种基于图像融合的三维孔隙类型表征方法
赵伟,invented,一种基于图像融合的三维孔隙类型表征方法
赵伟,invented,一种多维度岩石薄片数字化自动采集系统及采集方法
何伟,invented,一种基于图像融合的三维孔隙类型表征方法
黄向胜,invented,一种基于图像融合的三维孔隙类型表征方法
杨发荣,invented,一种基于图像融合的三维孔隙类型表征方法
张伟,invented,一种基于图像融合的三维孔隙类型表征方法
用于泵盖的夹紧装置,keywords,本发明提供了一种用于泵盖的夹紧装置
用于泵盖的夹紧装置,keywords,操作十分繁琐
用于泵盖的夹紧装置,keywords,转盘均布设置有弧形槽
用于泵盖的夹紧装置,keywords,涉及泵盖夹紧工装的技术领域
用于泵盖的夹紧装置,keywords,提升了工作效率
用于泵盖的夹紧装置,keywords,本发明公开了一种脲基分散剂及其制备方法与应用
用于泵盖的夹紧装置,keywords,本发明公开了一种聚酰胺改性水性环氧固化剂及其制备方法
用于泵盖的夹紧装置,keywords,本发明公开了一种确定混源油的烃源岩贡献率的方法
用于泵盖的夹紧装置,keywords,本发明公开了一种深水海底管道实时智能监测系统及其实现方法
用于泵盖的夹紧装置,keywords,本发明公开了一种硫化型加氢脱金属催化剂的制备方法
陈正,invented,用于泵盖的夹紧装置
随钻近钻头环井周位置信息测量方法及相关装置,keywords,本发明公开了一种随钻近钻头环井周位置信息测量方法及相关装置
随钻近钻头环井周位置信息测量方法及相关装置,keywords,提高了随钻近钻头环井周位置信息测量的精确度和稳定性
随钻近钻头环井周位置信息测量方法及相关装置,keywords,本发明不采用加速度计
随钻近钻头环井周位置信息测量方法及相关装置,keywords,驱动环和胀裂环
随钻近钻头环井周位置信息测量方法及相关装置,keywords,本发明公开了一种高效复合苯乙烯阻聚剂及其制备方法
随钻近钻头环井周位置信息测量方法及相关装置,keywords,本发明公开了一种钢丝动力电缆投捞机组系统及作业方法
随钻近钻头环井周位置信息测量方法及相关装置,keywords,本发明公开了一种采油树帽送入工具
随钻近钻头环井周位置信息测量方法及相关装置,keywords,本发明公开了一种脲基分散剂及其制备方法与应用
随钻近钻头环井周位置信息测量方法及相关装置,keywords,本发明公开了一种聚酰胺改性水性环氧固化剂及其制备方法
随钻近钻头环井周位置信息测量方法及相关装置,keywords,本发明公开了一种确定混源油的烃源岩贡献率的方法
姜天杰,invented,随钻近钻头环井周位置信息测量方法及相关装置
卢华涛,invented,随钻近钻头环井周位置信息测量方法及相关装置
刘蕾,invented,随钻近钻头环井周位置信息测量方法及相关装置
王清华,invented,随钻近钻头环井周位置信息测量方法及相关装置
菅光霄,invented,随钻近钻头环井周位置信息测量方法及相关装置
一种缓蚀剂及其制备方法和应用,keywords,078mm
一种缓蚀剂及其制备方法和应用,keywords,覆盖钢铁表面
一种缓蚀剂及其制备方法和应用,keywords,棕榈酸基咪唑啉20
一种缓蚀剂及其制备方法和应用,keywords,本发明公开一种缓蚀剂及其制备方法和应用
一种缓蚀剂及其制备方法和应用,keywords,本发明在缓蚀剂中同时加入表面活性剂与成膜剂
一种缓蚀剂及其制备方法和应用,keywords,50份
一种缓蚀剂及其制备方法和应用,keywords,本发明涉及一种油溶性纳米催化剂及其制备方法和用途
一种缓蚀剂及其制备方法和应用,keywords,本发明公开了一种深井巷道防冲击地压支护装置
一种缓蚀剂及其制备方法和应用,keywords,本发明公开了一种脲基分散剂及其制备方法与应用
一种缓蚀剂及其制备方法和应用,keywords,本发明公开了一种聚酰胺改性水性环氧固化剂及其制备方法
宋吉锋,invented,一种缓蚀剂及其制备方法和应用
周玉霞,invented,一种缓蚀剂及其制备方法和应用
姚欢迎,invented,一种缓蚀剂及其制备方法和应用
一种基于全CHI角扩展弹性阻抗的“暗点型岩性圈闭识别方法,keywords,暗点型
一种基于全CHI角扩展弹性阻抗的“暗点型岩性圈闭识别方法,keywords,岩性圈闭
一种基于全CHI角扩展弹性阻抗的“暗点型岩性圈闭识别方法,keywords,本发明提供一种基于全chi角扩展弹性阻抗的
一种基于全CHI角扩展弹性阻抗的“暗点型岩性圈闭识别方法,keywords,转换为最优chi角特征弹性地震数据体上储层反射异常明显的
一种基于全CHI角扩展弹性阻抗的“暗点型岩性圈闭识别方法,keywords,本发明公开了一种梳型丙烯酸嵌段共聚物及其制备方法
一种基于全CHI角扩展弹性阻抗的“暗点型岩性圈闭识别方法,keywords,本发明公开了一种随钻近钻头环井周位置信息测量方法及相关装置
一种基于全CHI角扩展弹性阻抗的“暗点型岩性圈闭识别方法,keywords,本发明公开了一种钢丝动力电缆投捞机组系统及作业方法
一种基于全CHI角扩展弹性阻抗的“暗点型岩性圈闭识别方法,keywords,本发明公开了一种采油树帽送入工具
一种基于全CHI角扩展弹性阻抗的“暗点型岩性圈闭识别方法,keywords,本发明公开了一种脲基分散剂及其制备方法与应用
一种基于全CHI角扩展弹性阻抗的“暗点型岩性圈闭识别方法,keywords,本发明公开了一种聚酰胺改性水性环氧固化剂及其制备方法
一种高芳烃芳香基橡胶增塑剂及其制备方法,keywords,本发明涉及一种高芳烃芳香基橡胶增塑剂及其制备方法
一种高芳烃芳香基橡胶增塑剂及其制备方法,keywords,2016指标要求的a1820或a2530系列产品
一种高芳烃芳香基橡胶增塑剂及其制备方法,keywords,拓展原料来源
一种高芳烃芳香基橡胶增塑剂及其制备方法,keywords,33322
一种高芳烃芳香基橡胶增塑剂及其制备方法,keywords,可制备满足gb
一种高芳烃芳香基橡胶增塑剂及其制备方法,keywords,得到的橡胶增塑剂具备黏度高
一种高芳烃芳香基橡胶增塑剂及其制备方法,keywords,芳烃含量高和产率高的特点
一种高芳烃芳香基橡胶增塑剂及其制备方法,keywords,所述制备方法包括如下步骤
一种高芳烃芳香基橡胶增塑剂及其制备方法,keywords,本发明所述制备方法工艺简单
一种高芳烃芳香基橡胶增塑剂及其制备方法,keywords,以低附加值的原料得到了高附加值的产品
一种地下水封洞库进油立管负压缓释方法及装置,keywords,本申请提供的方法具有缓释效果好
一种地下水封洞库进油立管负压缓释方法及装置,keywords,有效避免了管道振动或锚固墩脱落等潜在工程事故的发生
一种地下水封洞库进油立管负压缓释方法及装置,keywords,本发明涉及地下水封洞库技术领域
一种地下水封洞库进油立管负压缓释方法及装置,keywords,测量进油立管顶部的压力值pj
一种地下水封洞库进油立管负压缓释方法及装置,keywords,该方法包括以下步骤
一种地下水封洞库进油立管负压缓释方法及装置,keywords,安全性高
一种地下水封洞库进油立管负压缓释方法及装置,keywords,s2
一种地下水封洞库进油立管负压缓释方法及装置,keywords,s1
一种地下水封洞库进油立管负压缓释方法及装置,keywords,本发明公开了一种确定混源油的烃源岩贡献率的方法
一种地下水封洞库进油立管负压缓释方法及装置,keywords,本发明公开了一种硫化型体相加氢催化剂的制备方法
李玉忠,invented,一种地下水封洞库进油立管负压缓释方法及装置
李玉忠,invented,地下水封洞库的水幕钻孔布设方法
李玉忠,invented,多期邻近洞库的水封安全性评价方法
耿光伟,invented,一种地下水封洞库进油立管负压缓释方法及装置
一种可投捞式井下小直径大排量水力脉冲增压装置,keywords,本发明公开了一种可投捞式井下小直径大排量水力脉冲增压装置
一种可投捞式井下小直径大排量水力脉冲增压装置,keywords,本发明满足小直径
一种可投捞式井下小直径大排量水力脉冲增压装置,keywords,驱动环和胀裂环
一种可投捞式井下小直径大排量水力脉冲增压装置,keywords,本发明公开了一种深水分段导管架及其海上卧式连接方法
一种可投捞式井下小直径大排量水力脉冲增压装置,keywords,本发明公开了一种采油树帽送入工具
一种可投捞式井下小直径大排量水力脉冲增压装置,keywords,本发明公开了一种脲基分散剂及其制备方法与应用
一种可投捞式井下小直径大排量水力脉冲增压装置,keywords,本发明公开了一种聚酰胺改性水性环氧固化剂及其制备方法
一种可投捞式井下小直径大排量水力脉冲增压装置,keywords,本发明公开了一种确定混源油的烃源岩贡献率的方法
一种可投捞式井下小直径大排量水力脉冲增压装置,keywords,本发明公开了一种硫化型加氢脱金属催化剂的制备方法
一种可投捞式井下小直径大排量水力脉冲增压装置,keywords,本发明公开了一种硫化型加氢催化剂的制备方法
邹剑,invented,一种可投捞式井下小直径大排量水力脉冲增压装置
白健华,invented,一种可投捞式井下小直径大排量水力脉冲增压装置
兰夕堂,invented,一种可投捞式井下小直径大排量水力脉冲增压装置
符扬洋,invented,一种可投捞式井下小直径大排量水力脉冲增压装置
高尚,invented,一种可投捞式井下小直径大排量水力脉冲增压装置
毛庆凯,invented,一种可投捞式井下小直径大排量水力脉冲增压装置
张丽平,invented,一种可投捞式井下小直径大排量水力脉冲增压装置
袁晓南,invented,一种可投捞式井下小直径大排量水力脉冲增压装置
张璐,invented,一种可投捞式井下小直径大排量水力脉冲增压装置
代磊阳,invented,一种可投捞式井下小直径大排量水力脉冲增压装置
牟媚,invented,一种可投捞式井下小直径大排量水力脉冲增压装置
水下高压湿式电连接系统及其使用方法,keywords,油管挂通过辅助工具竖向下放于水下采油树本体内
水下高压湿式电连接系统及其使用方法,keywords,本发明涉及一种水下高压湿式电连接系统及其使用方法
水下高压湿式电连接系统及其使用方法,keywords,水平湿式对接通道通过固定法兰端盖与水下采油树本体固定
水下高压湿式电连接系统及其使用方法,keywords,水中高压电缆组件贯穿设置于对接轴内
水下高压湿式电连接系统及其使用方法,keywords,水平湿式对接通道水平设置于水下采油树本体的一侧且贯通水下采油树本体的侧壁
水下高压湿式电连接系统及其使用方法,keywords,油管挂靠近水平湿式对接通道的侧壁上竖向设置有高压电缆通道
水下高压湿式电连接系统及其使用方法,keywords,本发明公开了一种岩性圈闭边界的确定方法
水下高压湿式电连接系统及其使用方法,keywords,本发明公开了一种脲基分散剂及其制备方法与应用
水下高压湿式电连接系统及其使用方法,keywords,本发明公开了一种聚酰胺改性水性环氧固化剂及其制备方法
水下高压湿式电连接系统及其使用方法,keywords,本发明公开了一种确定混源油的烃源岩贡献率的方法
刘健,invented,水下高压湿式电连接系统及其使用方法
地下水封洞库的水幕钻孔布设方法,keywords,本申请的地下水封洞库水幕钻孔布设方法不只使水幕钻孔布设更合理
地下水封洞库的水幕钻孔布设方法,keywords,还节省了设置水幕钻孔的数量
地下水封洞库的水幕钻孔布设方法,keywords,新建洞库水幕钻孔的合理布设方案的确定
地下水封洞库的水幕钻孔布设方法,keywords,本申请涉及地下水封洞库技术领域
地下水封洞库的水幕钻孔布设方法,keywords,该方法包括
地下水封洞库的水幕钻孔布设方法,keywords,驱动环和胀裂环
地下水封洞库的水幕钻孔布设方法,keywords,本发明公开了一种硫化型加氢催化剂的制备方法
地下水封洞库的水幕钻孔布设方法,keywords,本发明公开了一种用于电缆压接的组合式工装
地下水封洞库的水幕钻孔布设方法,keywords,本发明公开了一种由甲醇制环氧化物的集成工艺方法
地下水封洞库的水幕钻孔布设方法,keywords,本发明公开了一种硫化型体相加氢催化剂的制备方法
宋庆明,invented,地下水封洞库的水幕钻孔布设方法
宋庆明,invented,多期邻近洞库的水封安全性评价方法
石磊,invented,地下水封洞库的水幕钻孔布设方法
自消浪内孤立波观测浮标,keywords,提供一种用于海洋内孤立波观测的自消浪浮标
自消浪内孤立波观测浮标,keywords,本发明属于海洋内孤立波结构海洋学观测领域
自消浪内孤立波观测浮标,keywords,驱动环和胀裂环
自消浪内孤立波观测浮标,keywords,本发明公开了一种热采油田放喷气安全排放和伴生气利用的生产系统及方法
自消浪内孤立波观测浮标,keywords,本发明公开了一种随钻近钻头环井周位置信息测量方法及相关装置
自消浪内孤立波观测浮标,keywords,本发明公开了一种钢丝动力电缆投捞机组系统及作业方法
自消浪内孤立波观测浮标,keywords,本发明公开了一种采油树帽送入工具
自消浪内孤立波观测浮标,keywords,本发明公开了一种脲基分散剂及其制备方法与应用
自消浪内孤立波观测浮标,keywords,本发明公开了一种聚酰胺改性水性环氧固化剂及其制备方法
自消浪内孤立波观测浮标,keywords,本发明公开了一种确定混源油的烃源岩贡献率的方法
任翔宇,invented,自消浪内孤立波观测浮标
熊学军,invented,自消浪内孤立波观测浮标
朱正涛,invented,自消浪内孤立波观测浮标
胡筱敏,invented,自消浪内孤立波观测浮标
杨爱民,invented,自消浪内孤立波观测浮标
解志军,invented,自消浪内孤立波观测浮标
黄景帅,invented,自消浪内孤立波观测浮标
陈亮,invented,自消浪内孤立波观测浮标
于龙,invented,自消浪内孤立波观测浮标
郭延良,invented,自消浪内孤立波观测浮标
鞠霞,invented,自消浪内孤立波观测浮标
孙佳,invented,自消浪内孤立波观测浮标
云升军,invented,自消浪内孤立波观测浮标
杨光兵,invented,自消浪内孤立波观测浮标
回贞立,invented,自消浪内孤立波观测浮标
崔欣梅,invented,自消浪内孤立波观测浮标
王颖杰,invented,自消浪内孤立波观测浮标
高皜,invented,自消浪内孤立波观测浮标
张超,invented,自消浪内孤立波观测浮标
郑棒信,invented,自消浪内孤立波观测浮标
荣林泰,invented,自消浪内孤立波观测浮标
崔虎山,invented,自消浪内孤立波观测浮标
李峂玥,invented,自消浪内孤立波观测浮标
高健男,invented,自消浪内孤立波观测浮标
一种提高含泥岩地层钻井速度的方法,keywords,本发明提供的方法能够显著改善破岩效率
一种提高含泥岩地层钻井速度的方法,keywords,本发明提供了一种提高含泥岩地层钻井速度的方法
一种提高含泥岩地层钻井速度的方法,keywords,泵送1批次泥浆
一种提高含泥岩地层钻井速度的方法,keywords,提高机械钻速
一种提高含泥岩地层钻井速度的方法,keywords,起到抑制泥岩钻屑水化
一种提高含泥岩地层钻井速度的方法,keywords,泵送复合防泥球抑制剂的次数为6
一种提高含泥岩地层钻井速度的方法,keywords,本发明提供的方法利用接立柱的间隙
一种提高含泥岩地层钻井速度的方法,keywords,每接2
一种提高含泥岩地层钻井速度的方法,keywords,所述方法包括如下步骤
一种提高含泥岩地层钻井速度的方法,keywords,本发明公开了一种用于电缆压接的组合式工装
张文彬,invented,一种提高含泥岩地层钻井速度的方法
宋晓伟,invented,一种提高含泥岩地层钻井速度的方法
狄明利,invented,一种提高含泥岩地层钻井速度的方法
马积贺,invented,一种提高含泥岩地层钻井速度的方法
一种深水海底管道实时智能监测系统及其实现方法,keywords,无人艇将水下信息传输给铺管船
一种深水海底管道实时智能监测系统及其实现方法,keywords,本发明公开了一种深水海底管道实时智能监测系统及其实现方法
一种深水海底管道实时智能监测系统及其实现方法,keywords,进一步使深水海管铺设成本降低
一种深水海底管道实时智能监测系统及其实现方法,keywords,提升了铺设监测技术和装备能力
一种深水海底管道实时智能监测系统及其实现方法,keywords,无人艇
一种深水海底管道实时智能监测系统及其实现方法,keywords,本发明利用监测机器人替代人工操作的遥控水下机器人
一种深水海底管道实时智能监测系统及其实现方法,keywords,包括以下步骤
一种深水海底管道实时智能监测系统及其实现方法,keywords,本发明公开了一种脲基分散剂及其制备方法与应用
一种深水海底管道实时智能监测系统及其实现方法,keywords,本发明公开了一种聚酰胺改性水性环氧固化剂及其制备方法
一种深水海底管道实时智能监测系统及其实现方法,keywords,本发明公开了一种确定混源油的烃源岩贡献率的方法
李晔,invented,一种深水海底管道实时智能监测系统及其实现方法
李晔,invented,一种新型基于水下无线光通信的水下机器人中继通信装置及其对准方法
张西伟,invented,一种深水海底管道实时智能监测系统及其实现方法
张西伟,invented,一种新型基于水下无线光通信的水下机器人中继通信装置及其对准方法
张国成,invented,一种深水海底管道实时智能监测系统及其实现方法
张国成,invented,一种新型基于水下无线光通信的水下机器人中继通信装置及其对准方法
吴桐,invented,一种深水海底管道实时智能监测系统及其实现方法
吴桐,invented,一种制备甲基丙烯酸甲酯的方法及装置
吴桐,invented,一种新型基于水下无线光通信的水下机器人中继通信装置及其对准方法
刘洪昌,invented,一种深水海底管道实时智能监测系统及其实现方法
刘洪昌,invented,一种新型基于水下无线光通信的水下机器人中继通信装置及其对准方法
李晓琛,invented,一种深水海底管道实时智能监测系统及其实现方法
李晓琛,invented,一种新型基于水下无线光通信的水下机器人中继通信装置及其对准方法
曹建,invented,一种深水海底管道实时智能监测系统及其实现方法
曹建,invented,一种新型基于水下无线光通信的水下机器人中继通信装置及其对准方法
徐善志,invented,一种深水海底管道实时智能监测系统及其实现方法
徐善志,invented,一种新型基于水下无线光通信的水下机器人中继通信装置及其对准方法
李岳明,invented,一种深水海底管道实时智能监测系统及其实现方法
李岳明,invented,一种新型基于水下无线光通信的水下机器人中继通信装置及其对准方法
冯晓伟,invented,一种深水海底管道实时智能监测系统及其实现方法
冯晓伟,invented,一种新型基于水下无线光通信的水下机器人中继通信装置及其对准方法
廖煜雷,invented,一种深水海底管道实时智能监测系统及其实现方法
廖煜雷,invented,一种新型基于水下无线光通信的水下机器人中继通信装置及其对准方法
一种深水沉积岩性圈闭识别和定量刻画方法,keywords,本发明提供一种深水沉积岩性圈闭识别和定量刻画方法
一种深水沉积岩性圈闭识别和定量刻画方法,keywords,沉积坡折和深水沉积分析
一种深水沉积岩性圈闭识别和定量刻画方法,keywords,所述方法包括以下步骤
一种深水沉积岩性圈闭识别和定量刻画方法,keywords,驱动环和胀裂环
一种深水沉积岩性圈闭识别和定量刻画方法,keywords,本发明公开了一种随钻近钻头环井周位置信息测量方法及相关装置
一种深水沉积岩性圈闭识别和定量刻画方法,keywords,本发明公开了一种采油树帽送入工具
一种深水沉积岩性圈闭识别和定量刻画方法,keywords,本发明公开了一种脲基分散剂及其制备方法与应用
一种深水沉积岩性圈闭识别和定量刻画方法,keywords,本发明公开了一种聚酰胺改性水性环氧固化剂及其制备方法
一种深水沉积岩性圈闭识别和定量刻画方法,keywords,本发明公开了一种确定混源油的烃源岩贡献率的方法
一种深水沉积岩性圈闭识别和定量刻画方法,keywords,本发明公开了一种硫化型加氢脱金属催化剂的制备方法
杨松岭,invented,一种深水沉积岩性圈闭识别和定量刻画方法
石墨烯导热胶及其制备方法和应用,keywords,本发明的石墨烯导热胶包括
石墨烯导热胶及其制备方法和应用,keywords,本发明属于石油测井仪器技术领域
石墨烯导热胶及其制备方法和应用,keywords,进一步提高超高温满贯仪器的耐温可靠性
石墨烯导热胶及其制备方法和应用,keywords,本发明的石墨烯导热胶
石墨烯导热胶及其制备方法和应用,keywords,驱动环和胀裂环
石墨烯导热胶及其制备方法和应用,keywords,本发明公开了一种热采油田放喷气安全排放和伴生气利用的生产系统及方法
石墨烯导热胶及其制备方法和应用,keywords,本发明公开了一种用于套管悬挂器的压力试验装置
石墨烯导热胶及其制备方法和应用,keywords,本发明公开了一种用于电缆压接的组合式工装
石墨烯导热胶及其制备方法和应用,keywords,本发明公开了一种由甲醇制环氧化物的集成工艺方法
石墨烯导热胶及其制备方法和应用,keywords,本发明公开了一种硫化型体相加氢催化剂的制备方法
于增辉,invented,石墨烯导热胶及其制备方法和应用
廖胜军,invented,石墨烯导热胶及其制备方法和应用
王蕙,invented,石墨烯导热胶及其制备方法和应用
黄琳,invented,石墨烯导热胶及其制备方法和应用
牛德成,invented,石墨烯导热胶及其制备方法和应用
李谦,invented,石墨烯导热胶及其制备方法和应用
王芝江,invented,石墨烯导热胶及其制备方法和应用
万琦,invented,石墨烯导热胶及其制备方法和应用
一种制备甲基丙烯酸甲酯的方法及装置,keywords,本申请提供的方法能够减少塔设备数量的投资
一种制备甲基丙烯酸甲酯的方法及装置,keywords,本发明涉及制备甲基丙烯酸甲酯技术领域
一种制备甲基丙烯酸甲酯的方法及装置,keywords,最终得到的mma产品的纯度达到99
一种制备甲基丙烯酸甲酯的方法及装置,keywords,本申请所提供的制备mma的方法能够在不采用萃取剂的情况下
一种制备甲基丙烯酸甲酯的方法及装置,keywords,该方法包括以下步骤
一种制备甲基丙烯酸甲酯的方法及装置,keywords,s4
一种制备甲基丙烯酸甲酯的方法及装置,keywords,s3
一种制备甲基丙烯酸甲酯的方法及装置,keywords,s2
一种制备甲基丙烯酸甲酯的方法及装置,keywords,s1
一种制备甲基丙烯酸甲酯的方法及装置,keywords,本发明公开了一种硫化型加氢脱金属催化剂的制备方法
王江涛,invented,一种制备甲基丙烯酸甲酯的方法及装置
郭雷,invented,一种制备甲基丙烯酸甲酯的方法及装置
仇德朋,invented,一种制备甲基丙烯酸甲酯的方法及装置
贺同强,invented,一种制备甲基丙烯酸甲酯的方法及装置
徐国峰,invented,一种制备甲基丙烯酸甲酯的方法及装置
曲顺利,invented,一种制备甲基丙烯酸甲酯的方法及装置
鹿晓斌,invented,一种制备甲基丙烯酸甲酯的方法及装置
基于井下光谱测量的流体类型识别方法、装置及取样仪,keywords,气组成奠定坚实基础
基于井下光谱测量的流体类型识别方法、装置及取样仪,keywords,流体光谱数据及流体光谱数据对应的标注流体类型标签
基于井下光谱测量的流体类型识别方法、装置及取样仪,keywords,气光谱的影响
基于井下光谱测量的流体类型识别方法、装置及取样仪,keywords,更精确地分析油
基于井下光谱测量的流体类型识别方法、装置及取样仪,keywords,流体样本训练数据包括
基于井下光谱测量的流体类型识别方法、装置及取样仪,keywords,本发明公开了一种基于井下光谱测量的流体类型识别方法
基于井下光谱测量的流体类型识别方法、装置及取样仪,keywords,根据流体样本训练数据对神经网络进行模型训练
基于井下光谱测量的流体类型识别方法、装置及取样仪,keywords,装置及取样仪
基于井下光谱测量的流体类型识别方法、装置及取样仪,keywords,本发明提供的方案
基于井下光谱测量的流体类型识别方法、装置及取样仪,keywords,该方法包括
孔笋,invented,基于井下光谱测量的流体类型识别方法、装置及取样仪
沈阳,invented,基于井下光谱测量的流体类型识别方法、装置及取样仪
水下高完整性压力保护系统的功能检测和恢复装置及方法,keywords,测试
水下高完整性压力保护系统的功能检测和恢复装置及方法,keywords,本申请涉及水下高完整性压力保护系统的功能检测和恢复装置及方法
水下高完整性压力保护系统的功能检测和恢复装置及方法,keywords,提高安装船舶资源选择的灵活性
水下高完整性压力保护系统的功能检测和恢复装置及方法,keywords,驱动环和胀裂环
水下高完整性压力保护系统的功能检测和恢复装置及方法,keywords,本发明公开了一种硫化型加氢脱金属催化剂的制备方法
水下高完整性压力保护系统的功能检测和恢复装置及方法,keywords,本发明公开了一种用于套管悬挂器的压力试验装置
水下高完整性压力保护系统的功能检测和恢复装置及方法,keywords,本发明公开了一种用于电缆压接的组合式工装
水下高完整性压力保护系统的功能检测和恢复装置及方法,keywords,本发明公开了一种由甲醇制环氧化物的集成工艺方法
水下高完整性压力保护系统的功能检测和恢复装置及方法,keywords,本发明公开了一种硫化型体相加氢催化剂的制备方法
水下高完整性压力保护系统的功能检测和恢复装置及方法,keywords,本发明公开了一种硫化型加氢催化剂的制备方法
李鹏程,invented,水下高完整性压力保护系统的功能检测和恢复装置及方法
马强,invented,水下高完整性压力保护系统的功能检测和恢复装置及方法
孙钦,invented,水下高完整性压力保护系统的功能检测和恢复装置及方法
陈晶华,invented,水下高完整性压力保护系统的功能检测和恢复装置及方法
周良胜,invented,水下高完整性压力保护系统的功能检测和恢复装置及方法
张文欣,invented,水下高完整性压力保护系统的功能检测和恢复装置及方法
王军,invented,水下高完整性压力保护系统的功能检测和恢复装置及方法
颜筱函,invented,水下高完整性压力保护系统的功能检测和恢复装置及方法
朱振宇,invented,水下高完整性压力保护系统的功能检测和恢复装置及方法
一种高芳烃的芳香基橡胶增塑剂及其制备方法,keywords,将所得加氢油切除轻馏分后
一种高芳烃的芳香基橡胶增塑剂及其制备方法,keywords,本发明涉及一种高芳烃的芳香基橡胶增塑剂及其制备方法
一种高芳烃的芳香基橡胶增塑剂及其制备方法,keywords,33322
一种高芳烃的芳香基橡胶增塑剂及其制备方法,keywords,得到的橡胶增塑剂具备黏度高
一种高芳烃的芳香基橡胶增塑剂及其制备方法,keywords,拓展原料来源
一种高芳烃的芳香基橡胶增塑剂及其制备方法,keywords,可制备满足gb
一种高芳烃的芳香基橡胶增塑剂及其制备方法,keywords,芳烃含量高和产率高的特点
一种高芳烃的芳香基橡胶增塑剂及其制备方法,keywords,2016指标要求的a1820或a2530系列产品
一种高芳烃的芳香基橡胶增塑剂及其制备方法,keywords,本发明所述制备方法工艺简单
一种高芳烃的芳香基橡胶增塑剂及其制备方法,keywords,所述制备方法包括如下步骤
一种抗台风圆筒型FPSO的总体设计方法,keywords,通过一体化设计方法
一种抗台风圆筒型FPSO的总体设计方法,keywords,达到油田产量需求与运动性能及稳性的平衡
一种抗台风圆筒型FPSO的总体设计方法,keywords,本发明涉及一种抗台风圆筒型fpso的总体设计方法
一种抗台风圆筒型FPSO的总体设计方法,keywords,方法包括
一种抗台风圆筒型FPSO的总体设计方法,keywords,本发明公开了一种硫化型体相加氢催化剂的制备方法
一种抗台风圆筒型FPSO的总体设计方法,keywords,本发明公开了一种热采油田放喷气安全排放和伴生气利用的生产系统及方法
一种抗台风圆筒型FPSO的总体设计方法,keywords,本发明公开了一种用于套管悬挂器的压力试验装置
一种抗台风圆筒型FPSO的总体设计方法,keywords,本发明公开了一种用于电缆压接的组合式工装
一种抗台风圆筒型FPSO的总体设计方法,keywords,本发明公开了一种由甲醇制环氧化物的集成工艺方法
一种抗台风圆筒型FPSO的总体设计方法,keywords,驱动环和胀裂环
张倩,invented,一种抗台风圆筒型FPSO的总体设计方法
一种替代13-3/8套管挂安装位置功能的装置,keywords,本发明能够在不安装13
一种替代13-3/8套管挂安装位置功能的装置,keywords,流道槽
一种替代13-3/8套管挂安装位置功能的装置,keywords,泄压孔
一种替代13-3/8套管挂安装位置功能的装置,keywords,本发明涉及一种替代13
一种替代13-3/8套管挂安装位置功能的装置,keywords,本体设有中空腔
一种替代13-3/8套管挂安装位置功能的装置,keywords,本体的圆周上设有防转螺纹孔
一种替代13-3/8套管挂安装位置功能的装置,keywords,本体的下部设有承载滚花台和泄压孔
一种替代13-3/8套管挂安装位置功能的装置,keywords,包括本体
一种替代13-3/8套管挂安装位置功能的装置,keywords,本发明公开了一种硫化型加氢催化剂的制备方法
一种替代13-3/8套管挂安装位置功能的装置,keywords,本发明公开了一种用于套管悬挂器的压力试验装置
张帆,invented,一种替代13-3/8套管挂安装位置功能的装置
张帆,invented,吊装内孔带环形凹槽工件的工具
孙翀,invented,一种替代13-3/8套管挂安装位置功能的装置
王宇豪,invented,一种替代13-3/8套管挂安装位置功能的装置
文敏,invented,一种替代13-3/8套管挂安装位置功能的装置
黄宁曼,invented,一种替代13-3/8套管挂安装位置功能的装置
黄宁曼,invented,吊装内孔带环形凹槽工件的工具
吴旭东,invented,一种替代13-3/8套管挂安装位置功能的装置
"一种用于制备2,2'-联苯二酚的催化剂及其制备方法和用途",keywords,无机酸
"一种用于制备2,2'-联苯二酚的催化剂及其制备方法和用途",keywords,设备要求低
"一种用于制备2,2'-联苯二酚的催化剂及其制备方法和用途",keywords,收率高
"一种用于制备2,2'-联苯二酚的催化剂及其制备方法和用途",keywords,有机硅烷和氧化剂
